parents,has_nurs,form,children,housing,finance,social,health
2.0,2.4755961918220084,2.0,1.0,1.0,1.0,2.0,1.0
2.0,2.0,0.0,3.0,2.0,1.0,1.4077481050027323,1.0
2.0,2.8387811880248774,3.0,1.0,2.0,0.0,1.0,1.0
1.0,4.0,1.343590396499343,1.0,2.0,1.0,1.0,1.0
1.0,3.0,2.0,2.028849092631714,2.0,1.0,1.0,1.0
2.0,4.0,3.0,0.0,0.0,0.4378111889354749,1.0,1.0
2.0,2.0,2.0,0.0,2.0,0.2852467235560542,2.0,1.0
2.0,3.0,3.0,0.9315495474339832,2.0,1.0,1.0,1.0
2.0,3.0,0.5823330041830053,3.0,2.0,1.0,2.0,1.0
2.0,3.0,0.8836415148355041,2.0,2.0,1.0,1.0,1.0
1.0,3.0,2.0,0.0,1.0,0.6127958355365104,1.0,1.0
2.0,3.0,2.0,0.0,1.9384821582141547,0.0,1.0,1.0
2.0,4.0,0.0,0.3382222675283615,2.0,1.0,1.0,1.0
2.0,2.9231969516855782,3.0,2.0,2.0,1.0,1.0,1.0
1.0,4.0,3.0,2.354666204985083,2.0,1.0,1.0,1.0
2.0,2.4493366205591487,1.0,0.0,2.0,1.0,2.0,1.0
2.0,2.596792243866748,0.0,0.0,2.0,1.0,1.0,1.0
2.0,4.0,2.0,0.0,1.1663559895248277,0.0,1.0,1.0
1.0,3.0,2.0,2.1853289952900106,2.0,1.0,1.0,1.0
1.0,4.0,2.0,0.0,1.0,0.6118310201032214,1.0,1.0
1.3734579451327051,4.0,3.0,3.0,2.0,1.0,2.0,1.0
2.0,4.0,1.7446636262367559,0.0,1.0,0.0,1.0,1.0
2.0,3.0,3.0,0.8941256817868707,2.0,0.0,2.0,1.0
2.0,4.0,2.0,1.0,2.0,0.35489768348655404,2.0,1.0
2.0,2.0,3.0,0.0,2.0,0.0,1.4131725172077196,1.0
1.0,4.0,1.3241770748959265,0.0,1.0,1.0,1.0,1.0
2.0,3.0,3.0,0.34184017570242653,1.0,1.0,1.0,1.0
1.0,3.0,0.07010813964125695,0.0,2.0,1.0,2.0,1.0
1.3952593154311579,4.0,3.0,3.0,2.0,1.0,2.0,1.0
2.0,2.0,1.0,1.818221132782638,2.0,1.0,1.0,1.0
1.0,4.0,0.8431872946831943,2.0,2.0,1.0,2.0,1.0
2.0,3.172697850262754,2.0,1.0,1.0,1.0,2.0,1.0
2.0,4.0,2.0,0.9580847832837425,2.0,1.0,1.0,1.0
2.0,3.580817124097879,1.0,3.0,2.0,1.0,2.0,1.0
1.0,3.0,2.0,0.8317963442334818,2.0,1.0,2.0,1.0
2.0,2.120669784321526,3.0,0.0,2.0,0.0,2.0,1.0
1.5570405132750351,3.0,3.0,0.0,2.0,1.0,2.0,1.0
1.0,4.0,1.0,1.0,2.0,1.0,1.768619363623152,1.0
2.0,3.0,3.0,0.0,1.0,0.5024272871663764,1.0,1.0
2.0,4.0,3.0,2.2685136402968844,2.0,1.0,2.0,1.0
1.9581180089194339,4.0,2.0,1.0,1.0,1.0,2.0,1.0
1.0,3.0,1.220446004245419,1.0,2.0,1.0,2.0,1.0
1.0,3.0,1.113818227870655,0.0,2.0,0.0,2.0,1.0
1.0,4.0,1.0,0.06569588583250974,2.0,1.0,1.0,1.0
2.0,2.0,1.0,0.08357945546793377,2.0,1.0,2.0,1.0
1.0,4.0,2.6354143568619097,1.0,1.0,0.0,2.0,1.0
1.0,4.0,1.6298206544347078,3.0,2.0,1.0,1.0,1.0
1.0,3.5967893668161772,0.0,0.0,2.0,1.0,1.0,1.0
1.247602117696212,3.0,2.0,1.0,2.0,1.0,2.0,1.0
2.0,3.0,2.0,0.0,2.0,0.46870598164906807,1.0,1.0
1.0,3.0,3.0,0.32256192877170553,1.0,1.0,1.0,1.0
1.0,4.0,2.0,0.42845790384879545,2.0,1.0,2.0,1.0
2.0,3.0,3.0,0.0,1.0,0.7314964640431391,1.0,1.0
2.0,4.0,1.175528482395451,0.0,1.0,0.0,1.0,1.0
2.0,4.0,3.0,0.0,0.0,0.8535637433971839,1.0,1.0
2.0,2.0,3.0,2.832929715574228,2.0,1.0,1.0,1.0
1.0,3.0,2.0,2.0,2.0,1.0,1.4597034682096928,1.0
2.0,3.0,3.0,0.15533409090977568,2.0,1.0,1.0,1.0
2.0,2.4313017063410145,1.0,1.0,2.0,1.0,1.0,1.0
2.0,3.620959514616965,0.0,0.0,2.0,1.0,2.0,1.0
2.0,2.0849392674827776,3.0,0.0,2.0,0.0,2.0,1.0
1.2511692675484012,4.0,1.0,0.0,1.0,0.0,2.0,1.0
2.0,4.0,0.0,0.1557876747138569,2.0,1.0,1.0,1.0
2.0,3.0,0.4840205725094041,0.0,2.0,1.0,2.0,1.0
2.0,4.0,2.0,1.0,1.4859045574487402,1.0,2.0,1.0
1.0,3.0,2.0,2.308468281489484,2.0,1.0,1.0,1.0
1.0,4.0,2.0,0.0,1.4269577993809843,1.0,1.0,1.0
2.0,3.0,3.0,0.6747888037237887,2.0,0.0,2.0,1.0
2.0,2.0,3.0,0.0,2.0,0.0,1.9607305857583477,1.0
2.0,4.0,2.0,1.0,1.0,1.0,1.271998605344356,1.0
1.0,3.0,0.0,0.9936209565934093,2.0,1.0,1.0,1.0
2.0,2.0,1.0216452129431435,0.0,1.0,1.0,1.0,1.0
2.0,4.0,2.0,1.0,1.0,1.0,1.9657472098197475,1.0
2.0,4.0,1.604844702527695,0.0,1.0,0.0,2.0,1.0
2.0,2.0,1.0,0.0,1.728370854339646,0.0,2.0,1.0
2.0,2.0,0.345806098410425,0.0,2.0,1.0,2.0,1.0
1.0,3.0,0.32890684291402394,3.0,2.0,1.0,2.0,1.0
2.0,2.0,1.194569956954021,2.0,2.0,1.0,2.0,1.0
1.0,4.0,0.0,0.053243755307759266,2.0,1.0,2.0,1.0
1.0,4.0,2.0,0.400212275849672,2.0,0.0,1.0,1.0
1.0,3.0,0.0,1.2167020170439522,2.0,1.0,2.0,1.0
1.734071549367881,3.0,1.0,3.0,2.0,1.0,1.0,1.0
1.0,4.0,0.009667696206351661,2.0,2.0,1.0,2.0,1.0
2.0,4.0,1.9742304012356489,0.0,1.0,0.0,2.0,1.0
2.0,4.0,1.3964711934988792,0.0,1.0,0.0,2.0,1.0
2.0,4.0,3.0,0.3404940183486729,2.0,0.0,2.0,1.0
2.0,2.0,0.0,3.0,2.0,1.0,1.6880455570741288,1.0
1.0,4.0,2.0,0.0,1.0,0.12038757878908901,1.0,1.0
2.0,4.0,2.0,2.0614702165268697,2.0,1.0,1.0,1.0
2.0,2.0,0.1811832790500828,0.0,2.0,1.0,2.0,1.0
2.0,2.0,1.377246596760159,0.0,1.0,1.0,1.0,1.0
1.0,4.0,3.0,1.0,1.0,0.22267607912308496,2.0,1.0
2.0,4.0,3.0,1.6927835829787292,2.0,1.0,1.0,1.0
2.0,4.0,2.0,0.5464585417281244,1.0,1.0,2.0,1.0
1.5828065814354235,4.0,1.0,1.0,2.0,1.0,1.0,1.0
2.0,4.0,2.0,0.1602256009765063,1.0,1.0,2.0,1.0
2.0,3.0,3.0,0.0,1.0,0.1709364024208483,1.0,1.0
2.0,3.0,2.5818552118372002,0.0,1.0,0.0,2.0,1.0
2.0,3.0,3.0,0.24271702172449927,1.0,0.0,1.0,1.0
1.1020353531522113,4.0,3.0,0.0,1.0,1.0,1.0,1.0
2.0,3.0,1.084127662259383,0.0,2.0,0.0,1.0,1.0
1.0,4.0,1.0,0.6068960924405989,2.0,1.0,1.0,1.0
1.0,3.0,2.0,2.1002455637228765,2.0,1.0,1.0,1.0
1.0,3.983407519367402,1.0,2.0,2.0,1.0,1.0,1.0
1.6617186826439565,4.0,3.0,3.0,2.0,1.0,2.0,1.0
2.0,4.0,3.0,0.0,0.0,0.0,1.3975505580334122,1.0
1.0,3.0,1.0,0.0,2.0,0.8369808861851138,1.0,1.0
2.0,2.0,3.0,0.0,0.2338128330930641,1.0,1.0,1.0
2.0,3.0,2.0,0.9762922463554816,2.0,0.0,1.0,1.0
1.0,4.0,3.0,1.0,1.0,0.8349472056944037,2.0,1.0
2.0,4.0,2.0,0.9746905960485515,1.0,1.0,2.0,1.0
1.0,4.0,3.0,1.0,1.864540463205309,0.0,2.0,1.0
2.0,2.0,1.0,0.7685247862347019,2.0,1.0,2.0,1.0
2.0,4.0,2.0,0.868409523946934,1.0,1.0,2.0,1.0
1.0,3.0,2.0,0.07353620204381517,2.0,1.0,2.0,1.0
2.0,3.0,3.0,0.5803726171931897,1.0,1.0,1.0,1.0
2.0,3.0,2.0,0.0,2.0,0.9493775277309259,1.0,1.0
2.0,4.0,3.0,0.0,0.0,0.9606081663071806,1.0,1.0
1.0,3.0,2.0,1.0,2.0,0.5739498660690104,2.0,1.0
2.0,3.0,0.607104891106821,2.0,2.0,1.0,1.0,1.0
2.0,2.0,3.0,2.0286524275776543,2.0,1.0,1.0,1.0
1.0,3.0,1.0,0.0,1.0,1.0,1.5832523923125568,1.0
2.0,2.9886974634109773,3.0,1.0,1.0,1.0,2.0,1.0
2.0,3.0,3.0,0.21262804185072703,1.0,0.0,1.0,1.0
2.0,3.0,3.0,0.0,1.0,0.3064328227033716,1.0,1.0
1.0,4.0,2.0,0.0,1.0,0.0402580030092321,1.0,1.0
2.0,2.0,3.0,0.4116477790168467,2.0,0.0,1.0,1.0
2.0,2.0,1.6023155855669453,2.0,2.0,1.0,2.0,1.0
2.0,3.0,3.0,0.0,0.9738004133571495,0.0,1.0,1.0
2.0,4.0,3.0,1.0,2.0,0.4558013374962978,1.0,1.0
2.0,4.0,1.7247608189629917,0.0,1.0,0.0,2.0,1.0
2.0,2.2905611353660253,1.0,0.0,1.0,0.0,2.0,1.0
2.0,4.0,3.0,1.7285079974572888,2.0,1.0,1.0,1.0
2.0,4.0,1.095756708592435,0.0,1.0,0.0,2.0,1.0
1.0,3.0,0.0,0.6252780294926236,2.0,1.0,2.0,1.0
1.0,3.0,0.5498685627762052,0.0,2.0,1.0,2.0,1.0
2.0,2.9494268961757713,0.0,3.0,2.0,1.0,2.0,1.0
2.0,2.0,0.0,2.4261212379522306,2.0,1.0,2.0,1.0
1.0,4.0,3.0,1.0,1.0,0.0,1.832363539660995,1.0
1.0,3.0,2.0,0.0,1.194351194636658,1.0,2.0,1.0
1.2243185588535264,3.0,0.0,3.0,2.0,1.0,2.0,1.0
1.0,4.0,1.7739209289894373,0.0,1.0,0.0,2.0,1.0
1.0,3.0,3.0,0.0,1.1826946877867632,0.0,2.0,1.0
1.0,4.0,2.0,0.9303984201693255,2.0,1.0,2.0,1.0
2.0,4.0,0.0,0.9046390787269964,2.0,1.0,2.0,1.0
2.0,2.0,3.0,0.5499413605737747,1.0,1.0,2.0,1.0
2.0,2.6625457210357713,3.0,0.0,2.0,0.0,2.0,1.0
1.8706884554574392,3.0,1.0,0.0,2.0,0.0,1.0,1.0
2.0,2.0,3.0,0.0,2.0,0.9164750853199812,2.0,1.0
2.0,3.0,3.0,0.7888740574419626,2.0,1.0,1.0,1.0
2.0,3.2475316624135058,1.0,2.0,2.0,1.0,2.0,1.0
2.0,2.0,3.0,0.0,1.0,1.0,1.0512938489812156,1.0
1.0,4.0,3.0,0.0,0.0,1.0,1.4925353807142892,1.0
1.0,4.0,0.0,0.55789296532028,2.0,1.0,2.0,1.0
2.0,2.0,2.0,0.6655988210112513,2.0,0.0,2.0,1.0
1.0,3.0,3.0,1.0,1.0,0.6054276846810762,2.0,1.0
1.529940586930233,3.0,3.0,0.0,2.0,1.0,2.0,1.0
2.0,4.0,2.0,0.0,1.8386326416116168,0.0,1.0,1.0
2.0,2.4280041217164072,1.0,0.0,1.0,0.0,2.0,1.0
2.0,2.194567670700014,3.0,3.0,2.0,1.0,2.0,1.0
1.760160929790159,4.0,3.0,0.0,0.0,0.0,1.0,1.0
1.0,4.0,3.0,0.0,2.0,0.0,1.1538999046937737,1.0
2.0,2.0,0.1492494697414739,0.0,2.0,1.0,2.0,1.0
2.0,2.0,3.0,0.7318256322550867,1.0,1.0,2.0,1.0
2.0,2.0,2.0,0.0,2.0,0.6389252736589628,2.0,1.0
1.0,3.0,3.0,1.0,1.0,0.5915444185915174,2.0,1.0
1.3203027831666547,4.0,2.0,1.0,2.0,0.0,1.0,1.0
2.0,2.0,0.0,3.0,2.0,1.0,1.0566804321658354,1.0
1.0,3.0,1.0346727042260664,1.0,2.0,1.0,2.0,1.0
2.0,3.0,2.0,0.0,1.0,0.0,1.608089437056091,1.0
1.0,4.0,0.0,0.30283630786201954,2.0,1.0,2.0,1.0
2.0,2.193435342956483,2.0,1.0,1.0,1.0,2.0,1.0
1.0,4.0,3.0,0.0,0.0,1.0,1.6415044812562516,1.0
2.0,3.0,3.0,0.0,2.0,0.7401718620597005,2.0,1.0
2.0,3.886086108813516,2.0,1.0,1.0,1.0,2.0,1.0
1.0,3.0,3.0,0.10431005573338348,1.0,1.0,1.0,1.0
2.0,3.0,2.0,0.0,1.0,0.0,1.7027127957186736,1.0
1.0,3.0,1.0,0.0,1.0,1.0,1.2299937539632406,1.0
1.4113039720662313,4.0,3.0,3.0,2.0,1.0,2.0,1.0
1.0,4.0,0.0,0.7594684148198513,2.0,1.0,2.0,1.0
1.0,4.0,3.0,0.0,0.0,0.6723838432917036,2.0,1.0
2.0,3.8260646845482853,2.0,1.0,1.0,1.0,2.0,1.0
1.0,3.0,3.0,0.0,1.326907869088783,0.0,2.0,1.0
2.0,3.0,1.1756495527506505,3.0,2.0,1.0,1.0,1.0
2.0,4.0,3.0,1.0,2.0,0.6030078377925259,1.0,1.0
1.8436830292911393,4.0,3.0,1.0,1.0,0.0,2.0,1.0
1.0,4.0,1.0,0.0,1.262049052602408,0.0,2.0,1.0
1.0,3.0,2.639525494858446,0.0,2.0,0.0,1.0,1.0
1.0,3.0,1.0,0.0,1.3287291747708676,1.0,2.0,1.0
2.0,2.0,3.0,1.0,1.7293560580182343,1.0,1.0,1.0
2.0,2.0,3.0,0.9187703651933273,1.0,1.0,1.0,1.0
2.0,4.0,3.0,0.007418204512236626,1.0,0.0,1.0,1.0
1.0,3.0,3.0,0.0,1.8437984920694008,0.0,2.0,1.0
1.0,4.0,2.0,0.0,1.011579006036519,1.0,1.0,1.0
2.0,4.0,1.0,0.0,1.0227200674335526,0.0,2.0,1.0
2.0,4.0,2.0,1.0,2.0,0.7938181039080396,2.0,1.0
2.0,4.0,2.0,0.3405770379180024,2.0,1.0,1.0,1.0
2.0,2.0,1.4221929497489154,0.0,2.0,0.0,2.0,1.0
1.0,3.0,2.0,0.0,1.0,0.8661015453778347,2.0,1.0
1.0,3.0,0.0,0.0,2.0,1.0,1.2894395216194878,1.0
2.0,2.0,3.0,0.0,2.0,0.0,1.532318787515123,1.0
1.619389969366502,3.0,1.0,0.0,2.0,0.0,1.0,1.0
1.0,4.0,2.0,0.0,2.0,0.4111904758694911,2.0,1.0
2.0,4.0,0.572513545909732,3.0,2.0,1.0,1.0,1.0
1.0,4.0,0.0,2.6697153324979155,2.0,1.0,2.0,1.0
1.564231816684536,3.0,1.0,0.0,2.0,0.0,1.0,1.0
1.0,3.0,1.149425471984884,0.0,2.0,0.0,2.0,1.0
2.0,3.798471621993687,1.0,0.0,1.0,0.0,2.0,1.0
2.0,3.0,0.06556696124655859,3.0,2.0,1.0,2.0,1.0
2.0,3.0,3.0,2.6890876537482296,2.0,1.0,2.0,1.0
2.0,2.0,3.0,2.1767267873199696,2.0,1.0,1.0,1.0
1.5561906926300115,3.0,3.0,0.0,1.0,0.0,1.0,1.0
2.0,3.0,2.2204832985759366,0.0,2.0,1.0,1.0,1.0
2.0,4.0,0.0,0.9837996026605328,2.0,1.0,1.0,1.0
2.0,4.0,2.0,2.1816195752204646,2.0,1.0,1.0,1.0
1.0,3.0,2.0,0.0,1.9598611409146334,1.0,2.0,1.0
2.0,3.0,2.1100866236371374,0.0,1.0,0.0,2.0,1.0
1.0,4.0,3.0,1.0,1.0,0.0,1.9919627472386434,1.0
1.0,3.0,3.0,0.0,0.7059325378232222,1.0,1.0,1.0
2.0,4.0,3.0,2.2103185562857934,2.0,1.0,2.0,1.0
1.0,4.0,2.0,0.0,1.2346366361419592,1.0,1.0,1.0
2.0,3.0,1.0,1.0,2.0,1.0,1.7469736590797469,1.0
2.0,4.0,2.0,1.0,1.1344376168277965,1.0,2.0,1.0
2.0,2.0,3.0,0.8971574078425233,1.0,1.0,2.0,1.0
1.0,4.0,3.0,2.1259551963793584,2.0,1.0,1.0,1.0
1.0,4.0,3.0,1.0,1.0,0.020848444899384422,2.0,1.0
1.0,3.0,1.6738388982700045,1.0,2.0,1.0,2.0,1.0
1.0,3.0,0.0,3.0,2.0,1.0,1.846887224428953,1.0
1.6756706226484819,4.0,2.0,0.0,2.0,1.0,2.0,1.0
2.0,2.3235162504793956,2.0,2.0,2.0,1.0,2.0,1.0
1.0,4.0,1.4057581726914028,1.0,2.0,1.0,1.0,1.0
2.0,2.396849879877053,3.0,2.0,2.0,1.0,1.0,1.0
1.6825324595377216,3.0,2.0,0.0,2.0,0.0,1.0,1.0
2.0,3.4246408268709017,1.0,0.0,2.0,1.0,1.0,1.0
1.0,3.0,3.0,0.0,0.42906236930266595,1.0,1.0,1.0
2.0,2.0,3.0,0.0,0.0,0.27592269438054684,2.0,1.0
2.0,2.231418669086798,3.0,1.0,1.0,1.0,2.0,1.0
1.0,4.0,2.0,0.7737275699968138,1.0,1.0,1.0,1.0
1.0,3.0,2.0,0.3076456938455858,1.0,1.0,2.0,1.0
1.7666671773506732,3.0,2.0,1.0,2.0,0.0,2.0,1.0
2.0,3.374669830045546,2.0,1.0,1.0,1.0,2.0,1.0
2.0,2.0,1.0,0.2529217328709711,2.0,1.0,2.0,1.0
2.0,2.0,3.0,0.7812861110934608,2.0,1.0,2.0,1.0
1.0,3.0,2.0,0.0,1.0,0.05994330086130828,2.0,1.0
1.0,4.0,3.0,0.0,2.0,0.8690262570058259,2.0,1.0
2.0,2.0,1.3940030327289745,2.0,2.0,1.0,1.0,1.0
2.0,2.0,2.0,0.0,1.0,1.0,1.1505535937742644,1.0
2.0,3.9550031787645756,1.0,2.0,2.0,1.0,2.0,1.0
1.0,3.0,1.0,0.0,1.2658487409583539,1.0,2.0,1.0
2.0,3.0,1.0,1.0,2.0,1.0,1.6586813540499479,1.0
2.0,2.5214716300804776,0.0,2.0,2.0,1.0,1.0,1.0
1.0711404501544344,4.0,3.0,1.0,1.0,0.0,2.0,1.0
1.3319715047358454,4.0,3.0,0.0,0.0,0.0,1.0,1.0
2.0,3.0,1.534663066060514,3.0,2.0,1.0,1.0,1.0
2.0,3.0,0.013682414760681105,1.0,2.0,1.0,1.0,1.0
1.0,3.0,2.0,1.0,2.0,0.08159872000483837,2.0,1.0
2.0,3.0,0.258591591134784,1.0,2.0,1.0,1.0,1.0
2.0,2.0,1.0,0.0,1.0278522408210744,0.0,2.0,1.0
1.0,4.0,3.0,0.0,0.631375326048251,1.0,2.0,1.0
2.0,3.0,2.0,0.0,1.4263983568016225,0.0,1.0,1.0
1.0,3.0,0.0,0.45185479727197797,2.0,1.0,1.0,1.0
1.1746471858963297,4.0,3.0,3.0,2.0,1.0,1.0,1.0
1.0,3.0,3.0,0.7040679705633839,2.0,1.0,2.0,1.0
1.336175525147275,3.0,1.0,0.0,1.0,1.0,2.0,1.0
1.0,3.0,2.0,2.0346972763696,2.0,1.0,1.0,1.0
1.0,4.0,3.0,0.0,0.0,1.0,1.0504167736022092,1.0
1.890384320855266,3.0,0.0,3.0,2.0,1.0,2.0,1.0
2.0,4.0,3.0,0.0,1.0,0.5768812013112085,2.0,1.0
2.0,2.0,1.4360804332443764,3.0,2.0,1.0,2.0,1.0
1.4997214647922397,4.0,3.0,1.0,1.0,0.0,2.0,1.0
2.0,4.0,2.0,0.0,1.9306059140958167,0.0,1.0,1.0
2.0,2.0,0.0,1.0,2.0,1.0,1.9101231482638394,1.0
1.6009120056590862,4.0,3.0,0.0,0.0,0.0,1.0,1.0
2.0,2.0,1.6590414285644417,0.0,1.0,1.0,1.0,1.0
1.0,4.0,2.0,0.08273193342231933,2.0,1.0,2.0,1.0
2.0,3.593409462640528,1.0,0.0,1.0,0.0,1.0,1.0
2.0,2.856718541297359,3.0,3.0,2.0,1.0,2.0,1.0
2.0,4.0,2.0,1.0,1.285281166497964,1.0,2.0,1.0
1.0,3.0,0.0,1.7066465785589902,2.0,1.0,2.0,1.0
2.0,2.525470307355893,1.0,1.0,2.0,1.0,1.0,1.0
1.0,4.0,0.0,2.3021672144948298,2.0,1.0,2.0,1.0
2.0,2.0,3.0,0.0,1.0,1.0,1.9002641112020704,1.0
1.792191194801676,3.0,3.0,3.0,2.0,1.0,1.0,1.0
1.0,4.0,2.0,0.0,1.0,0.6763610678727241,1.0,1.0
1.0,4.0,0.0,0.0,2.0,1.0,1.3203668176048564,1.0
1.0540753559679135,3.0,2.0,1.0,2.0,1.0,2.0,1.0
2.0,2.0,1.704175902503464,3.0,2.0,1.0,2.0,1.0
1.0,3.0,0.0,0.9988879058038126,2.0,1.0,1.0,1.0
2.0,3.0,3.0,0.7280454406018013,1.0,1.0,1.0,1.0
2.0,2.217891379626744,1.0,0.0,2.0,1.0,2.0,1.0
2.0,2.0,3.0,0.0,0.0,0.3381654148860018,2.0,1.0
1.6337115997655292,3.0,1.0,3.0,2.0,1.0,1.0,1.0
2.0,4.0,0.0,2.406538617295276,2.0,1.0,1.0,1.0
2.0,3.0,2.0,0.0,2.0,0.9837565567905463,1.0,1.0
2.0,2.0,1.7287780544506475,0.0,1.0,1.0,1.0,1.0
1.0,3.0,3.0,0.0,0.0,0.3235304124854915,1.0,1.0
1.665055989006631,3.0,0.0,3.0,2.0,1.0,2.0,1.0
2.0,2.0,3.0,0.0,2.0,0.44342157149784667,2.0,1.0
2.0,2.657269074572093,3.0,1.0,1.0,1.0,2.0,1.0
1.8654237328958923,4.0,2.0,0.0,1.0,1.0,1.0,1.0
2.0,4.0,2.0,0.905581102339519,2.0,1.0,1.0,1.0
1.0,3.1684816668877764,3.0,0.0,1.0,0.0,1.0,1.0
2.0,2.0,0.0,0.918397542081558,2.0,1.0,1.0,1.0
1.3502119532357004,3.0,3.0,0.0,0.0,1.0,1.0,1.0
2.0,2.0,1.8965658851395166,3.0,2.0,1.0,2.0,1.0
1.4020272168882406,3.0,1.0,0.0,2.0,0.0,1.0,1.0
2.0,4.0,3.0,1.2710607998948427,2.0,1.0,1.0,1.0
2.0,2.0,2.0,0.0,2.0,0.2201791159899319,2.0,1.0
1.0,3.0,3.0,0.8817813777089114,2.0,1.0,2.0,1.0
2.0,2.0,3.0,2.0000307188453825,2.0,1.0,1.0,1.0
1.287862954119395,4.0,3.0,1.0,1.0,1.0,2.0,1.0
2.0,2.6434038240137943,3.0,2.0,2.0,1.0,1.0,1.0
2.0,3.0,2.74551866838174,0.0,2.0,1.0,1.0,1.0
1.0,3.0,1.0,0.0,1.0,1.0,1.0128974697895254,1.0
1.4597005932385003,3.0,3.0,0.0,0.0,1.0,1.0,1.0
2.0,2.0,2.0,0.14884926457401826,2.0,0.0,2.0,1.0
1.957631646272588,4.0,3.0,3.0,2.0,1.0,1.0,1.0
1.0,4.0,3.0,0.0,0.0,1.0,1.5657449506132892,1.0
2.0,2.0,0.48553867226010583,3.0,2.0,1.0,1.0,1.0
1.0850563854892412,4.0,3.0,3.0,2.0,1.0,1.0,1.0
2.0,2.4511271984574003,3.0,3.0,2.0,1.0,2.0,1.0
1.0,3.6200209210346053,3.0,0.0,1.0,1.0,2.0,1.0
2.0,4.0,3.0,1.0,1.3928647191164232,0.0,1.0,1.0
2.0,2.611273652123453,3.0,3.0,2.0,1.0,1.0,1.0
2.0,4.0,1.7597008765496334,0.0,1.0,0.0,2.0,1.0
2.0,2.0,1.9050347247716235,0.0,1.0,1.0,1.0,1.0
1.0,3.0,3.0,1.0,1.0,0.6850815554111043,2.0,1.0
2.0,4.0,3.0,0.9033551657122477,2.0,0.0,2.0,1.0
1.0,4.0,2.0,0.0,2.0,0.17689695082398393,2.0,1.0
2.0,4.0,0.0,0.01266384142045407,2.0,1.0,1.0,1.0
1.0,4.0,2.0,3.0,2.0,1.0,1.4441035569066187,1.0
1.0,4.0,1.5318717665050166,3.0,2.0,1.0,1.0,1.0
2.0,4.0,2.0,0.0,2.0,0.12638147126278465,1.0,1.0
1.0,3.0,3.0,0.004431099509312197,1.0,0.0,2.0,1.0
1.0,4.0,2.0,0.5827144493446815,2.0,1.0,2.0,1.0
1.0,4.0,0.0,2.8124738210441715,2.0,1.0,2.0,1.0
2.0,2.6730589756633245,3.0,3.0,2.0,1.0,2.0,1.0
2.0,2.305743957447291,2.0,0.0,1.0,0.0,1.0,1.0
1.0,3.0,3.0,0.5972962790054398,1.0,0.0,2.0,1.0
1.0,4.0,3.0,0.0,1.672507262673649,1.0,1.0,1.0
2.0,2.0,3.0,0.0,0.6821916892550988,1.0,1.0,1.0
2.0,2.0,3.0,0.0,2.0,0.6847605653505492,2.0,1.0
2.0,2.0,2.0,0.0,1.0,1.0,1.8667900758633713,1.0
1.3676037435344914,4.0,3.0,1.0,1.0,0.0,2.0,1.0
2.0,2.0,0.0,3.0,2.0,1.0,1.1283258621887646,1.0
2.0,2.0,3.0,0.42150749177066993,2.0,0.0,1.0,1.0
1.0,3.0,3.0,1.0,1.0,0.306577871943691,2.0,1.0
2.0,4.0,2.0,1.0,1.0,1.0,1.7006114963944516,1.0
1.0,4.0,2.0,0.7534721106595967,2.0,0.0,1.0,1.0
2.0,2.1271405784343353,0.0,2.0,2.0,1.0,1.0,1.0
1.0,4.0,1.5000410080352116,0.0,1.0,1.0,1.0,1.0
1.0,3.0,2.0,0.2697508104704288,2.0,1.0,2.0,1.0
2.0,4.0,3.0,0.0,0.0,0.6191727353658367,1.0,1.0
2.0,2.813360060202317,0.0,3.0,2.0,1.0,1.0,1.0
2.0,3.0,1.0256896448694082,0.0,2.0,0.0,1.0,1.0
1.7154586143230661,4.0,3.0,1.0,1.0,1.0,2.0,1.0
2.0,2.0,3.0,0.0,1.0,1.0,1.4430337063376193,1.0
1.0,4.0,3.0,1.0,1.0,0.3828940555713437,2.0,1.0
2.0,3.0,3.0,0.15004066949679462,2.0,1.0,1.0,1.0
1.0,4.0,2.0,1.0,2.0,0.0,1.8037542832938342,1.0
1.8744502101015228,4.0,3.0,1.0,1.0,0.0,2.0,1.0
2.0,3.0365200525256726,1.0,0.0,2.0,1.0,1.0,1.0
1.0,4.0,3.0,2.108044559376407,2.0,1.0,1.0,1.0
2.0,3.5215089298928106,0.0,0.0,2.0,1.0,1.0,1.0
2.0,2.0,1.0,0.0,1.5855637287933018,0.0,2.0,1.0
2.0,4.0,3.0,0.0,0.0,0.0,1.4586255790925617,1.0
2.0,2.0,2.0,0.0,2.0,0.9139678429670568,2.0,1.0
1.0,4.0,2.0,3.0,2.0,1.0,1.0570269140036195,1.0
1.1054834274610357,3.0,2.0,0.0,2.0,0.0,1.0,1.0
2.0,2.0,1.4144123161273874,3.0,2.0,1.0,2.0,1.0
1.0,4.0,2.0,0.0,2.0,0.5443448876343211,2.0,1.0
1.0,3.0,0.0,0.7662592079632558,2.0,1.0,2.0,1.0
2.0,3.0,2.0,1.0,1.0,0.6377741418455916,2.0,1.0
2.0,4.0,3.0,0.17993249794435062,2.0,0.0,2.0,1.0
1.0,4.0,3.0,1.0,1.0,0.041578959846593766,2.0,1.0
1.0,3.0,2.0,2.5018700564519576,2.0,1.0,1.0,1.0
2.0,2.3106895878973095,1.0,0.0,1.0,0.0,2.0,1.0
1.0,3.0,1.252311927069687,1.0,2.0,1.0,2.0,1.0
2.0,4.0,3.0,0.0,0.0,0.3077709052931491,1.0,1.0
